0.9832813178961032,0.016718682103896817
0.1856978144746563,0.8143021855253437
0.9595588189158016,0.040441181084198335
0.943600862423748,0.056399137576252006
0.9855071310934952,0.014492868906504868
0.7503105539116918,0.2496894460883082
0.9276054041321504,0.07239459586784959
0.9642854426124039,0.03571455738759613
0.011598590015624986,0.988401409984375
0.013937309977878445,0.9860626900221215
0.060913717756327666,0.9390862822436723
0.16473318502669546,0.8352668149733046
0.09137932188765722,0.9086206781123428
0.02476516463385785,0.9752348353661422
0.9805673424450267,0.019432657554973275
0.9759331985276574,0.024066801472342598
0.970952581069591,0.02904741893040883
0.7382920056416306,0.26170799435836944
0.9928740996731007,0.007125900326899346
0.9826539393687752,0.017346060631224753
0.013559349050317374,0.9864406509496827
0.0036900519032143724,0.9963099480967856
0.06847361417270206,0.931526385827298
0.12142858250448947,0.8785714174955105
0.045342133099022665,0.9546578669009773
0.20534459188134205,0.794655408118658
0.9993833241018875,0.0006166758981125287
0.2125874142339048,0.7874125857660951
0.06397849590390257,0.9360215040960975
0.7734553758656396,0.22654462413436036
0.7352348980355408,0.26476510196445924
0.11767800881514619,0.8823219911848539
0.29447585955738836,0.7055241404426117
0.7617960409858195,0.23820395901418048
0.7963468392073595,0.20365316079264045
0.11800035440004986,0.8819996455999501
0.49391385772458585,0.5060861422754142
0.9841897128682948,0.015810287131705212
0.9380116875130018,0.06198831248699824
0.14237290121817758,0.8576270987818224
0.21709007463648525,0.7829099253635148
0.9064748121586531,0.0935251878413469
0.8358556396942273,0.16414436030577276
0.13975157112518716,0.8602484288748129
0.10401461037924202,0.895985389620758
0.921479554246904,0.07852044575309605
0.8799998754816407,0.12000012451835919
0.0028571661291091144,0.9971428338708909
0.35576037084167933,0.6442396291583207
0.07912458492897542,0.9208754150710246
0.9513227434979135,0.0486772565020866
0.6645919760050657,0.33540802399493425
0.17779783869942256,0.8222021613005774
0.29051267143915166,0.7094873285608483
0.15609065235617717,0.8439093476438229
0.7841269824849606,0.2158730175150393
0.9378266341370785,0.062173365862921534
0.0002470060748367362,0.9997529939251633
0.2444520328395008,0.7555479671604991
0.9322311033645214,0.06776889663547864
0.6852176448970777,0.31478235510292235
0.15857102592402886,0.8414289740759712
0.20253427604355595,0.797465723956444
0.8730489063281247,0.12695109367187535
0.9318681305722111,0.06813186942778891
0.4959232614229224,0.5040767385770776
0.9847908644577775,0.015209135542222462
0.9756095660393382,0.024390433960661703
0.12283738093327395,0.877162619066726
0.01900238465637165,0.9809976153436284
0.9231678405045132,0.07683215949548687
0.8595438104552632,0.14045618954473685
0.991735528867154,0.008264471132845976
0.155063309023553,0.844936690976447
0.12690356364265992,0.8730964363573401
0.2304878102630338,0.7695121897369662
0.9318040873684574,0.06819591263154257
0.049203377406678475,0.9507966225933215
0.9781420739846095,0.021857926015390463
0.1362202483395949,0.863779751660405
0.8951456301700325,0.10485436982996756
0.053571493877541475,0.9464285061224585
0.45871298424727974,0.5412870157527202
0.1607669698495486,0.8392330301504514
0.6619822465577536,0.3380177534422464
0.4279902369241725,0.5720097630758275
0.9202037292999848,0.07979627070001519
0.34462511406759805,0.6553748859324019
0.8731884013664357,0.1268115986335643
0.5026269702125954,0.49737302978740466
0.8700680230862623,0.12993197691373776
0.3264473355887495,0.6735526644112505
0.9590570672945465,0.04094293270545347
0.9275361303659136,0.07246386963408638
0.9758950699053297,0.02410493009467026
0.9395348789359871,0.060465121064012924
0.938737619314185,0.06126238068581507
0.02372884001093792,0.9762711599890621
0.07105720455424396,0.9289427954457561
0.03698980559433549,0.9630101944056645
0.02764978741701816,0.9723502125829818
